dataset,attack,attack_seed,sampling_seed,cap,nc,bit_accuracy,empty_bins
Railways,vertex_delete_50pct,4,3,5,0.8650402371927169,0.83984375,0
Railways,vertex_delete_50pct,4,4,5,0.8560707580902076,0.830078125,0
Railways,vertex_delete_50pct,4,5,5,0.8739917826978953,0.8486328125,0
Railways,vertex_delete_50pct,4,6,5,0.8798681177936706,0.8544921875,0
Railways,vertex_delete_50pct,4,7,5,0.8607595654295443,0.8330078125,0
Railways,vertex_delete_50pct,4,8,5,0.8680853108453341,0.8427734375,0
Railways,vertex_delete_50pct,4,9,5,0.887923674339146,0.865234375,0
Railways,vertex_delete_50pct,4,0,10,0.9230389269067681,0.90234375,0
Railways,vertex_delete_50pct,4,1,10,0.9248956660924215,0.904296875,0
Railways,vertex_delete_50pct,4,2,10,0.9241314368257099,0.904296875,0
Railways,vertex_delete_50pct,4,3,10,0.9292218093420964,0.9111328125,0
Railways,vertex_delete_50pct,4,4,10,0.9226638149586642,0.9013671875,0
Railways,vertex_delete_50pct,4,5,10,0.9280859583127492,0.9091796875,0
Railways,vertex_delete_50pct,4,6,10,0.9364277969871407,0.919921875,0
Railways,vertex_delete_50pct,4,7,10,0.9331848370499786,0.916015625,0
Railways,vertex_delete_50pct,4,8,10,0.9299774140666076,0.91015625,0
Railways,vertex_delete_50pct,4,9,10,0.9248344657876584,0.9052734375,0
Railways,vertex_delete_50pct,4,0,1000000,0.9841029924901796,0.98046875,0
Railways,vertex_delete_50pct,4,1,1000000,0.9841029924901796,0.98046875,0
Railways,vertex_delete_50pct,4,2,1000000,0.9841029924901796,0.98046875,0
Railways,vertex_delete_50pct,4,3,1000000,0.9841029924901796,0.98046875,0
Railways,vertex_delete_50pct,4,4,1000000,0.9841029924901796,0.98046875,0
Railways,vertex_delete_50pct,4,5,1000000,0.9841029924901796,0.98046875,0
Railways,vertex_delete_50pct,4,6,1000000,0.9841029924901796,0.98046875,0
Railways,vertex_delete_50pct,4,7,1000000,0.9841029924901796,0.98046875,0
Railways,vertex_delete_50pct,4,8,1000000,0.9841029924901796,0.98046875,0
Railways,vertex_delete_50pct,4,9,1000000,0.9841029924901796,0.98046875,0
Railways,object_delete_90pct,4,0,1,0.8435021704156496,0.8125,5
Railways,object_delete_90pct,4,1,1,0.8432010457549616,0.810546875,5
Railways,object_delete_90pct,4,2,1,0.829680151004544,0.7998046875,5
Railways,object_delete_90pct,4,3,1,0.8186721098312271,0.787109375,5
Railways,object_delete_90pct,4,4,1,0.8407102061909626,0.8115234375,5
Railways,object_delete_90pct,4,5,1,0.8409105052507371,0.8115234375,5
Railways,object_delete_90pct,4,6,1,0.83536136772898,0.8037109375,5
Railways,object_delete_90pct,4,7,1,0.8287837191641848,0.7958984375,5
Railways,object_delete_90pct,4,8,1,0.8212438303242063,0.7880859375,5
Railways,object_delete_90pct,4,9,1,0.8443029027051451,0.814453125,5
Railways,object_delete_90pct,4,0,3,0.90120680572884,0.880859375,5
Railways,object_delete_90pct,4,1,3,0.9043340675989741,0.884765625,5
Railways,object_delete_90pct,4,2,3,0.9192883785129129,0.9013671875,5
Railways,object_delete_90pct,4,3,3,0.9162482190187663,0.8984375,5
Railways,object_delete_90pct,4,4,3,0.9099184309545372,0.890625,5
Railways,object_delete_90pct,4,5,3,0.9099721943518209,0.8916015625,5
Railways,object_delete_90pct,4,6,3,0.8947116215434069,0.873046875,5
Railways,object_delete_90pct,4,7,3,0.9152754442692929,0.8974609375,5
Railways,object_delete_90pct,4,8,3,0.9120291854009067,0.892578125,5
Railways,object_delete_90pct,4,9,3,0.9047588680859717,0.8837890625,5
Railways,object_delete_90pct,4,0,5,0.9429488861911114,0.9296875,5
Railways,object_delete_90pct,4,1,5,0.9360837420717975,0.9208984375,5
Railways,object_delete_90pct,4,2,5,0.9430426967085489,0.9296875,5
Railways,object_delete_90pct,4,3,5,0.9370592297181646,0.9228515625,5
Railways,object_delete_90pct,4,4,5,0.9412698412698413,0.927734375,5
Railways,object_delete_90pct,4,5,5,0.9426799397659643,0.9296875,5
Railways,object_delete_90pct,4,6,5,0.9373516032276004,0.9228515625,5
Railways,object_delete_90pct,4,7,5,0.939495210239728,0.92578125,5
Railways,object_delete_90pct,4,8,5,0.946031746031746,0.93359375,5
Railways,object_delete_90pct,4,9,5,0.9390366949652905,0.9248046875,5
Railways,object_delete_90pct,4,0,10,0.952785442377427,0.94140625,5
Railways,object_delete_90pct,4,1,10,0.952785442377427,0.94140625,5
Railways,object_delete_90pct,4,2,10,0.952785442377427,0.94140625,5
Railways,object_delete_90pct,4,3,10,0.952785442377427,0.94140625,5
Railways,object_delete_90pct,4,4,10,0.952785442377427,0.94140625,5
Railways,object_delete_90pct,4,5,10,0.952785442377427,0.94140625,5
Railways,object_delete_90pct,4,6,10,0.952785442377427,0.94140625,5
Railways,object_delete_90pct,4,7,10,0.952785442377427,0.94140625,5
Railways,object_delete_90pct,4,8,10,0.952785442377427,0.94140625,5
Railways,object_delete_90pct,4,9,10,0.952785442377427,0.94140625,5
Railways,object_delete_90pct,4,0,1000000,0.952785442377427,0.94140625,5
Railways,object_delete_90pct,4,1,1000000,0.952785442377427,0.94140625,5
Railways,object_delete_90pct,4,2,1000000,0.952785442377427,0.94140625,5
Railways,object_delete_90pct,4,3,1000000,0.952785442377427,0.94140625,5
Railways,object_delete_90pct,4,4,1000000,0.952785442377427,0.94140625,5
Railways,object_delete_90pct,4,5,1000000,0.952785442377427,0.94140625,5
Railways,object_delete_90pct,4,6,1000000,0.952785442377427,0.94140625,5
Railways,object_delete_90pct,4,7,1000000,0.952785442377427,0.94140625,5
Railways,object_delete_90pct,4,8,1000000,0.952785442377427,0.94140625,5
Railways,object_delete_90pct,4,9,1000000,0.952785442377427,0.94140625,5
Railways,vertex_delete_50pct,5,0,1,0.7206910296072997,0.67578125,0
Railways,vertex_delete_50pct,5,1,1,0.7389707666951464,0.689453125,0
Railways,vertex_delete_50pct,5,2,1,0.7404908101339982,0.6923828125,0
Railways,vertex_delete_50pct,5,3,1,0.7322264037708955,0.6826171875,0
Railways,vertex_delete_50pct,5,4,1,0.7597782421621306,0.712890625,0
Railways,vertex_delete_50pct,5,5,1,0.7383175346386454,0.6962890625,0
Railways,vertex_delete_50pct,5,6,1,0.7310563006310971,0.685546875,0
Railways,vertex_delete_50pct,5,7,1,0.7549215715615132,0.7138671875,0
Railways,vertex_delete_50pct,5,8,1,0.7383405983849827,0.69140625,0
Railways,vertex_delete_50pct,5,9,1,0.735287002530314,0.6923828125,0
Railways,vertex_delete_50pct,5,0,3,0.8169730890400283,0.7841796875,0
Railways,vertex_delete_50pct,5,1,3,0.8306939169060539,0.7958984375,0
Railways,vertex_delete_50pct,5,2,3,0.8411597271275433,0.8095703125,0
Railways,vertex_delete_50pct,5,3,3,0.813172415788866,0.779296875,0
Railways,vertex_delete_50pct,5,4,3,0.8266997881229556,0.794921875,0
Railways,vertex_delete_50pct,5,5,3,0.8145950573499159,0.7822265625,0
Railways,vertex_delete_50pct,5,6,3,0.8104325862161373,0.7744140625,0
Railways,vertex_delete_50pct,5,7,3,0.8106951856109983,0.7744140625,0
Railways,vertex_delete_50pct,5,8,3,0.8096536956220503,0.7744140625,0
Railways,vertex_delete_50pct,5,9,3,0.8076451775083812,0.7744140625,0
Railways,vertex_delete_50pct,5,0,5,0.8565020372156582,0.8251953125,0
Railways,vertex_delete_50pct,5,1,5,0.868510417224564,0.84375,0
Railways,vertex_delete_50pct,5,2,5,0.8759539078396998,0.8505859375,0
Railways,vertex_delete_50pct,5,3,5,0.8691000376454818,0.8427734375,0
Railways,vertex_delete_50pct,5,4,5,0.8736623805518469,0.8486328125,0
Railways,vertex_delete_50pct,5,5,5,0.8613003348648292,0.833984375,0
Railways,vertex_delete_50pct,5,6,5,0.8656595250050445,0.8388671875,0
Railways,vertex_delete_50pct,5,7,5,0.8691540021240605,0.84375,0
Railways,vertex_delete_50pct,5,8,5,0.8521956802909253,0.8232421875,0
Railways,vertex_delete_50pct,5,9,5,0.8638459493096913,0.8369140625,0
Railways,vertex_delete_50pct,5,0,10,0.9294974967075962,0.9111328125,0
Railways,vertex_delete_50pct,5,1,10,0.9259806566410602,0.90625,0
Railways,vertex_delete_50pct,5,2,10,0.9292218093420964,0.9111328125,0
Railways,vertex_delete_50pct,5,3,10,0.9177004845079725,0.89453125,0
Railways,vertex_delete_50pct,5,4,10,0.9225782747470112,0.90234375,0
Railways,vertex_delete_50pct,5,5,10,0.9230389269067681,0.90234375,0
Railways,vertex_delete_50pct,5,6,10,0.9364277969871407,0.919921875,0
Railways,vertex_delete_50pct,5,7,10,0.9335858244331324,0.916015625,0
Railways,vertex_delete_50pct,5,8,10,0.9221388919541469,0.900390625,0
Railways,vertex_delete_50pct,5,9,10,0.9388235585474717,0.9228515625,0
Railways,vertex_delete_50pct,5,0,1000000,0.9834762710285795,0.9794921875,0
Railways,vertex_delete_50pct,5,1,1000000,0.9834762710285795,0.9794921875,0
Railways,vertex_delete_50pct,5,2,1000000,0.9834762710285795,0.9794921875,0
Railways,vertex_delete_50pct,5,3,1000000,0.9834762710285795,0.9794921875,0
Railways,vertex_delete_50pct,5,4,1000000,0.9834762710285795,0.9794921875,0
Railways,vertex_delete_50pct,5,5,1000000,0.9834762710285795,0.9794921875,0
Railways,vertex_delete_50pct,5,6,1000000,0.9834762710285795,0.9794921875,0
Railways,vertex_delete_50pct,5,7,1000000,0.9834762710285795,0.9794921875,0
Railways,vertex_delete_50pct,5,8,1000000,0.9834762710285795,0.9794921875,0
Railways,vertex_delete_50pct,5,9,1000000,0.9834762710285795,0.9794921875,0
Railways,object_delete_90pct,5,0,1,0.8547505224323969,0.826171875,9
Railways,object_delete_90pct,5,1,1,0.8521537010948445,0.82421875,9
Railways,object_delete_90pct,5,2,1,0.834999986798889,0.8046875,9
Railways,object_delete_90pct,5,3,1,0.8254884228072289,0.7958984375,9
Railways,object_delete_90pct,5,4,1,0.8425134188657923,0.80859375,9
Railways,object_delete_90pct,5,5,1,0.8415222901168682,0.8115234375,9
Railways,object_delete_90pct,5,6,1,0.829261087269192,0.796875,9
Railways,object_delete_90pct,5,7,1,0.8325296261303655,0.7998046875,9
Railways,object_delete_90pct,5,8,1,0.8455173835047608,0.8134765625,9
Railways,object_delete_90pct,5,9,1,0.8452278405761726,0.8154296875,9
Railways,object_delete_90pct,5,0,3,0.9211228482603726,0.9033203125,9
Railways,object_delete_90pct,5,1,3,0.9138860590564498,0.89453125,9
Railways,object_delete_90pct,5,2,3,0.9206349206349206,0.90234375,9
Railways,object_delete_90pct,5,3,3,0.9169516267592108,0.8984375,9
Railways,object_delete_90pct,5,4,3,0.9116971072687144,0.8916015625,9
Railways,object_delete_90pct,5,5,3,0.9085149184126281,0.8876953125,9
Railways,object_delete_90pct,5,6,3,0.9224729734581947,0.904296875,9
Railways,object_delete_90pct,5,7,3,0.9166837168982821,0.8994140625,9
Railways,object_delete_90pct,5,8,3,0.9165907653964552,0.8984375,9
Railways,object_delete_90pct,5,9,3,0.9197778914068229,0.9013671875,9
Railways,object_delete_90pct,5,0,5,0.9431385542086914,0.9296875,9
Railways,object_delete_90pct,5,1,5,0.9389376465494745,0.9248046875,9
Railways,object_delete_90pct,5,2,5,0.9413640981470927,0.927734375,9
Railways,object_delete_90pct,5,3,5,0.9446249831124224,0.931640625,9
Railways,object_delete_90pct,5,4,5,0.9437873021910846,0.9306640625,9
Railways,object_delete_90pct,5,5,5,0.938611774639581,0.923828125,9
Railways,object_delete_90pct,5,6,5,0.9391377707934729,0.9248046875,9
Railways,object_delete_90pct,5,7,5,0.9407188108116438,0.9267578125,9
Railways,object_delete_90pct,5,8,5,0.9382958374969287,0.923828125,9
Railways,object_delete_90pct,5,9,5,0.9413640981470927,0.927734375,9
Railways,object_delete_90pct,5,0,10,0.9465830042156109,0.93359375,9
Railways,object_delete_90pct,5,1,10,0.9465830042156109,0.93359375,9
Railways,object_delete_90pct,5,2,10,0.9465830042156109,0.93359375,9
Railways,object_delete_90pct,5,3,10,0.9465830042156109,0.93359375,9
Railways,object_delete_90pct,5,4,10,0.9465830042156109,0.93359375,9
Railways,object_delete_90pct,5,5,10,0.9465830042156109,0.93359375,9
Railways,object_delete_90pct,5,6,10,0.9465830042156109,0.93359375,9
Railways,object_delete_90pct,5,7,10,0.9465830042156109,0.93359375,9
Railways,object_delete_90pct,5,8,10,0.9465830042156109,0.93359375,9
Railways,object_delete_90pct,5,9,10,0.9465830042156109,0.93359375,9
Railways,object_delete_90pct,5,0,1000000,0.9465830042156109,0.93359375,9
Railways,object_delete_90pct,5,1,1000000,0.9465830042156109,0.93359375,9
Railways,object_delete_90pct,5,2,1000000,0.9465830042156109,0.93359375,9
Railways,object_delete_90pct,5,3,1000000,0.9465830042156109,0.93359375,9
Railways,object_delete_90pct,5,4,1000000,0.9465830042156109,0.93359375,9
Railways,object_delete_90pct,5,5,1000000,0.9465830042156109,0.93359375,9
Railways,object_delete_90pct,5,6,1000000,0.9465830042156109,0.93359375,9
Railways,object_delete_90pct,5,7,1000000,0.9465830042156109,0.93359375,9
Railways,object_delete_90pct,5,8,1000000,0.9465830042156109,0.93359375,9
Railways,object_delete_90pct,5,9,1000000,0.9465830042156109,0.93359375,9
Railways,vertex_delete_50pct,6,0,1,0.7270485693578566,0.6806640625,0
Railways,vertex_delete_50pct,6,1,1,0.7395044869090539,0.6884765625,0
Railways,vertex_delete_50pct,6,2,1,0.7407528467914645,0.693359375,0
Railways,vertex_delete_50pct,6,3,1,0.7540101684342647,0.708984375,0
Railways,vertex_delete_50pct,6,4,1,0.7441697114562893,0.6962890625,0
Railways,vertex_delete_50pct,6,5,1,0.7386009973837778,0.7001953125,0
Railways,vertex_delete_50pct,6,6,1,0.7416664569362664,0.6953125,0
Railways,vertex_delete_50pct,6,7,1,0.7424190082611659,0.705078125,0
Railways,vertex_delete_50pct,6,8,1,0.746091806034816,0.69921875,0
Railways,vertex_delete_50pct,6,9,1,0.7195346228945673,0.6728515625,0
Railways,vertex_delete_50pct,6,0,3,0.812339597752197,0.7763671875,0
Railways,vertex_delete_50pct,6,1,3,0.8045383282468305,0.7705078125,0
Railways,vertex_delete_50pct,6,2,3,0.8087685153323808,0.7705078125,0
Railways,vertex_delete_50pct,6,3,3,0.820561658458191,0.7861328125,0
Railways,vertex_delete_50pct,6,4,3,0.8319787172060696,0.8017578125,0
Railways,vertex_delete_50pct,6,5,3,0.8378930874105431,0.8056640625,0
Railways,vertex_delete_50pct,6,6,3,0.8427501480599423,0.810546875,0
Railways,vertex_delete_50pct,6,7,3,0.8150266093915419,0.7783203125,0
Railways,vertex_delete_50pct,6,8,3,0.8087685153323808,0.7705078125,0
Railways,vertex_delete_50pct,6,9,3,0.8141264842560705,0.7802734375,0
Railways,vertex_delete_50pct,6,0,5,0.8593853268635021,0.830078125,0
Railways,vertex_delete_50pct,6,1,5,0.858025428648613,0.830078125,0
Railways,vertex_delete_50pct,6,2,5,0.8625777109089303,0.8349609375,0
Railways,vertex_delete_50pct,6,3,5,0.8663878882176246,0.83984375,0
Railways,vertex_delete_50pct,6,4,5,0.8613003348648292,0.833984375,0
Railways,vertex_delete_50pct,6,5,5,0.8580772974756243,0.8291015625,0
Railways,vertex_delete_50pct,6,6,5,0.8612022279116948,0.83203125,0
Railways,vertex_delete_50pct,6,7,5,0.8752984524255394,0.8505859375,0
Railways,vertex_delete_50pct,6,8,5,0.8545728203580462,0.828125,0
Railways,vertex_delete_50pct,6,9,5,0.8652980646810327,0.837890625,0
Railways,vertex_delete_50pct,6,0,10,0.9309154952386468,0.9130859375,0
Railways,vertex_delete_50pct,6,1,10,0.9240036556777428,0.90234375,0
Railways,vertex_delete_50pct,6,2,10,0.9204822971630328,0.8994140625,0
Railways,vertex_delete_50pct,6,3,10,0.9159983002777404,0.8935546875,0
Railways,vertex_delete_50pct,6,4,10,0.9368198950967248,0.919921875,0
Railways,vertex_delete_50pct,6,5,10,0.9224713113068013,0.900390625,0
Railways,vertex_delete_50pct,6,6,10,0.9236757901074037,0.90234375,0
Railways,vertex_delete_50pct,6,7,10,0.9183820297073793,0.8955078125,0
Railways,vertex_delete_50pct,6,8,10,0.917188202208318,0.89453125,0
Railways,vertex_delete_50pct,6,9,10,0.9225034357354033,0.9013671875,0
Railways,vertex_delete_50pct,6,0,1000000,0.9825685872915783,0.978515625,0
Railways,vertex_delete_50pct,6,1,1000000,0.9825685872915783,0.978515625,0
Railways,vertex_delete_50pct,6,2,1000000,0.9825685872915783,0.978515625,0
Railways,vertex_delete_50pct,6,3,1000000,0.9825685872915783,0.978515625,0
Railways,vertex_delete_50pct,6,4,1000000,0.9825685872915783,0.978515625,0
Railways,vertex_delete_50pct,6,5,1000000,0.9825685872915783,0.978515625,0
Railways,vertex_delete_50pct,6,6,1000000,0.9825685872915783,0.978515625,0
Railways,vertex_delete_50pct,6,7,1000000,0.9825685872915783,0.978515625,0
Railways,vertex_delete_50pct,6,8,1000000,0.9825685872915783,0.978515625,0
Railways,vertex_delete_50pct,6,9,1000000,0.9825685872915783,0.978515625,0
Railways,object_delete_90pct,6,0,1,0.8205736930396177,0.7890625,14
Railways,object_delete_90pct,6,1,1,0.8274861934814468,0.796875,14
Railways,object_delete_90pct,6,2,1,0.8300991722760105,0.7998046875,14
Railways,object_delete_90pct,6,3,1,0.8003949076268189,0.7685546875,14
Railways,object_delete_90pct,6,4,1,0.8226658986279399,0.7900390625,14
Railways,object_delete_90pct,6,5,1,0.8119712129846812,0.7783203125,14
Railways,object_delete_90pct,6,6,1,0.8274490187931396,0.7919921875,14
Railways,object_delete_90pct,6,7,1,0.8167395497118357,0.783203125,14
Railways,object_delete_90pct,6,8,1,0.8227570415366044,0.7919921875,14
Railways,object_delete_90pct,6,9,1,0.803298291600415,0.7705078125,14
Railways,object_delete_90pct,6,0,3,0.8876312761697489,0.8642578125,14
Railways,object_delete_90pct,6,1,3,0.8892736060195996,0.8671875,14
Railways,object_delete_90pct,6,2,3,0.8880690663831652,0.865234375,14
Railways,object_delete_90pct,6,3,3,0.8876312761697489,0.8642578125,14
Railways,object_delete_90pct,6,4,3,0.8922032048651568,0.869140625,14
Railways,object_delete_90pct,6,5,3,0.8852048122808195,0.8603515625,14
Railways,object_delete_90pct,6,6,3,0.876519150081579,0.8515625,14
Railways,object_delete_90pct,6,7,3,0.8818427399203098,0.8583984375,14
Railways,object_delete_90pct,6,8,3,0.883036021085903,0.859375,14
Railways,object_delete_90pct,6,9,3,0.8894122314182548,0.8671875,14
Railways,object_delete_90pct,6,0,5,0.9136292366033645,0.89453125,14
Railways,object_delete_90pct,6,1,5,0.9159682699914616,0.8974609375,14
Railways,object_delete_90pct,6,2,5,0.9076964046073739,0.8876953125,14
Railways,object_delete_90pct,6,3,5,0.9137566733558686,0.89453125,14
Railways,object_delete_90pct,6,4,5,0.910429134198449,0.890625,14
Railways,object_delete_90pct,6,5,5,0.9131393811526063,0.89453125,14
Railways,object_delete_90pct,6,6,5,0.9136292366033645,0.89453125,14
Railways,object_delete_90pct,6,7,5,0.9120291854009067,0.892578125,14
Railways,object_delete_90pct,6,8,5,0.9115610193856974,0.8916015625,14
Railways,object_delete_90pct,6,9,5,0.9095628974740387,0.8896484375,14
Railways,object_delete_90pct,6,0,10,0.9196525794089301,0.9013671875,14
Railways,object_delete_90pct,6,1,10,0.9196525794089301,0.9013671875,14
Railways,object_delete_90pct,6,2,10,0.9196525794089301,0.9013671875,14
Railways,object_delete_90pct,6,3,10,0.9196525794089301,0.9013671875,14
Railways,object_delete_90pct,6,4,10,0.9196525794089301,0.9013671875,14
Railways,object_delete_90pct,6,5,10,0.9196525794089301,0.9013671875,14
Railways,object_delete_90pct,6,6,10,0.9196525794089301,0.9013671875,14
Railways,object_delete_90pct,6,7,10,0.9196525794089301,0.9013671875,14
Railways,object_delete_90pct,6,8,10,0.9196525794089301,0.9013671875,14
Railways,object_delete_90pct,6,9,10,0.9196525794089301,0.9013671875,14
Railways,object_delete_90pct,6,0,1000000,0.9196525794089301,0.9013671875,14
Railways,object_delete_90pct,6,1,1000000,0.9196525794089301,0.9013671875,14
Railways,object_delete_90pct,6,2,1000000,0.9196525794089301,0.9013671875,14
Railways,object_delete_90pct,6,3,1000000,0.9196525794089301,0.9013671875,14
Railways,object_delete_90pct,6,4,1000000,0.9196525794089301,0.9013671875,14
Railways,object_delete_90pct,6,5,1000000,0.9196525794089301,0.9013671875,14
Railways,object_delete_90pct,6,6,1000000,0.9196525794089301,0.9013671875,14
Railways,object_delete_90pct,6,7,1000000,0.9196525794089301,0.9013671875,14
Railways,object_delete_90pct,6,8,1000000,0.9196525794089301,0.9013671875,14
Railways,object_delete_90pct,6,9,1000000,0.9196525794089301,0.9013671875,14
Railways,vertex_delete_50pct,7,0,1,0.7421049053231199,0.69921875,0
Railways,vertex_delete_50pct,7,1,1,0.7281338445056985,0.6845703125,0
Railways,vertex_delete_50pct,7,2,1,0.7526516272816325,0.7080078125,0
Railways,vertex_delete_50pct,7,3,1,0.7328573615818702,0.68359375,0
Railways,vertex_delete_50pct,7,4,1,0.7676636548688508,0.7275390625,0
Railways,vertex_delete_50pct,7,5,1,0.7476847610387982,0.7119140625,0
Railways,vertex_delete_50pct,7,6,1,0.7363076545500272,0.6865234375,0
Railways,vertex_delete_50pct,7,7,1,0.7400035276606245,0.693359375,0
Railways,vertex_delete_50pct,7,8,1,0.7444588843721635,0.7021484375,0
Railways,vertex_delete_50pct,7,9,1,0.7423133532275301,0.6962890625,0
