dataset,mode,attack,seed,nc,bit_accuracy,ber,extraction_seconds,votes_total,empty_bins,votes_min,votes_median,votes_mean,votes_max,ties,variant,eigengap,retained_vertices
Road,audited,vertex_add_30pct,10,0.9770026862744532,0.9716796875,0.0283203125,0.14735937502700835,89805,0,58,88.0,87.7001953125,120,7,embed_pca_key,0.5120337536133868,89838
Road,audited,vertex_add_50pct,10,0.9202657174093744,0.90234375,0.09765625,0.17357820802135393,103569,0,69,101.0,101.1416015625,138,21,embed_pca_key,0.5095216211610862,103598
Road,audited,noise_10pct_0p6tau_m,10,0.9920634920634921,0.990234375,0.009765625,0.11691958300070837,69322,0,38,67.0,67.697265625,93,4,embed_pca_key,0.5103117637911222,69362
Road,audited,noise_50pct_1p4tau_m,10,0.8089316011447446,0.76953125,0.23046875,0.11740995803847909,69350,0,41,68.0,67.724609375,97,28,embed_pca_key,0.510311731639735,69362
Road,audited,legacy_noise_50pct_1p4degrees,10,0.8134715471129725,0.7783203125,0.2216796875,0.12439608399290591,69350,0,43,67.0,67.724609375,104,29,embed_pca_key,0.24451436502683563,69362
Road,audited,compound_metric,10,0.8349084949529112,0.7998046875,0.2001953125,0.07654349994845688,37657,0,17,36.0,36.7744140625,57,38,embed_pca_key,0.5016910779105049,37674
Lake,audited,no_attack,0,0.9992060340153568,0.9990234375,0.0009765625,0.131709375011269,64414,0,34,63.0,62.904296875,92,0,embed_pca_key,0.07122946084560383,65928
Lake,audited,crop_half_centroids,0,0.991251828670871,0.9892578125,0.0107421875,0.07704599999124184,35594,0,15,34.0,34.759765625,61,2,embed_pca_key,0.20592726986862067,36368
Lake,audited,rotation_45,0,1.0,1.0,0.0,0.13164224999491125,64498,0,34,63.0,62.986328125,91,1,pca_++,0.07122946084560335,65928
Lake,audited,rotation_90,0,0.9992060340153568,0.9990234375,0.0009765625,0.12856949999695644,64414,0,34,63.0,62.904296875,91,0,pca_++,0.07122946084560357,65928
Lake,audited,rotation_135,0,1.0,1.0,0.0,0.13168441597372293,64498,0,34,63.0,62.986328125,91,1,pca_++,0.07122946084560335,65928
Lake,audited,rotation_180,0,1.0,1.0,0.0,0.1295333750313148,64414,0,34,63.0,62.904296875,92,1,embed_pca_key,0.07122946084560346,65928
Lake,audited,rotation_225,0,1.0,1.0,0.0,0.13152566697681323,64498,0,34,63.0,62.986328125,91,1,pca_++,0.07122946084560625,65928
Lake,audited,rotation_270,0,0.9992060340153568,0.9990234375,0.0009765625,0.13135216699447483,64414,0,34,63.0,62.904296875,91,0,pca_++,0.07122946084560357,65928
Lake,audited,rotation_315,0,1.0,1.0,0.0,0.13520674995379522,64508,0,34,63.0,62.99609375,91,1,pca_++,0.07122946084560368,65928
Lake,audited,translation_10,0,1.0,1.0,0.0,0.13162137503968552,64414,0,34,63.0,62.904296875,91,1,embed_pca_key,0.07122946084560251,65928
Lake,audited,scale_0p5,0,0.9992060340153568,0.9990234375,0.0009765625,0.12979529099538922,64414,0,34,63.0,62.904296875,92,0,embed_pca_key,0.07122946084560383,65928
Lake,audited,reverse_vertices,0,0.9992060340153568,0.9990234375,0.0009765625,0.12561925000045449,64414,0,34,63.0,62.904296875,92,0,embed_pca_key,0.0712294608456038,65928
Lake,audited,reverse_objects,0,0.9992060340153568,0.9990234375,0.0009765625,0.1329100420116447,64414,0,34,63.0,62.904296875,92,0,embed_pca_key,0.07122946084560318,65928
Lake,audited,vertex_delete_30pct,1,0.9848874509586985,0.9814453125,0.0185546875,0.10032887494890019,45551,0,23,44.0,44.4833984375,69,9,embed_pca_key,0.06262031875471187,47065
Lake,audited,vertex_delete_50pct,1,0.9239314296628873,0.90625,0.09375,0.08101508399704471,32962,0,16,32.0,32.189453125,52,39,embed_pca_key,0.056065473379069745,34476
Lake,audited,object_delete_30pct,1,0.9984114366459335,0.998046875,0.001953125,0.09778225002810359,47096,0,24,46.0,45.9921875,76,0,embed_pca_key,0.10535884887733869,48167
Lake,audited,object_delete_90pct,1,0.8983676707669788,0.873046875,0.126953125,0.014008334022946656,6305,2,0,6.0,6.1572265625,14,90,embed_pca_key,0.37696360069978246,6459
Lake,audited,vertex_add_10pct,1,0.9976212494588167,0.9970703125,0.0029296875,0.1468437910079956,70870,0,40,69.0,69.208984375,97,0,embed_pca_key,0.06865313352521349,72384
Lake,audited,vertex_add_30pct,1,0.9880441496007628,0.9853515625,0.0146484375,0.16200158395804465,83752,0,44,82.0,81.7890625,113,6,embed_pca_key,0.07177569568158426,85266
Lake,audited,vertex_add_50pct,1,0.9258327891058182,0.91015625,0.08984375,0.19047020899597555,96636,0,67,94.0,94.37109375,122,23,embed_pca_key,0.06875071715762969,98150
Lake,audited,noise_10pct_0p6tau_m,1,0.9984126984126984,0.998046875,0.001953125,0.12770483299391344,64414,0,34,63.0,62.904296875,97,2,embed_pca_key,0.0712294667139473,65928
Lake,audited,noise_50pct_1p4tau_m,1,0.827139307022986,0.7939453125,0.2060546875,0.13401929195970297,64414,0,34,63.0,62.904296875,89,39,embed_pca_key,0.07122926029719219,65928
Lake,audited,legacy_noise_50pct_1p4degrees,1,0.8486135052064082,0.818359375,0.181640625,0.13425566698424518,65586,0,42,64.0,64.048828125,90,38,embed_pca_key,0.018069799224270516,67100
Lake,audited,compound_metric,1,0.8533368096143088,0.822265625,0.177734375,0.083571832976304,33002,0,15,32.0,32.228515625,51,53,embed_pca_key,0.3390397962943964,34046
Lake,audited,vertex_delete_30pct,2,0.9794738753926108,0.974609375,0.025390625,0.1032881669816561,45469,0,28,44.0,44.4033203125,66,8,embed_pca_key,0.07252460309299669,46983
Lake,audited,vertex_delete_50pct,2,0.9145615414388276,0.89453125,0.10546875,0.08117254200624302,32881,0,17,32.0,32.1103515625,53,31,embed_pca_key,0.07055222404258431,34395
Lake,audited,object_delete_30pct,2,0.9976162063830435,0.9970703125,0.0029296875,0.14862758299568668,46984,0,23,46.0,45.8828125,70,1,embed_pca_key,0.09892686653191197,48040
Lake,audited,object_delete_90pct,2,0.922997048961069,0.904296875,0.095703125,0.014238375006243587,6199,2,0,6.0,6.0537109375,15,76,embed_pca_key,0.14502659950261523,6372
Lake,audited,vertex_add_10pct,2,0.9984114366459335,0.998046875,0.001953125,0.149209208029788,70947,0,36,69.0,69.2841796875,99,0,embed_pca_key,0.07194733687379322,72461
Lake,audited,vertex_add_30pct,2,0.9849592314812997,0.9814453125,0.0185546875,0.16090833401540294,83633,0,50,81.0,81.6728515625,116,4,embed_pca_key,0.06676350298088415,85147
Lake,audited,vertex_add_50pct,2,0.9472303118549767,0.935546875,0.064453125,0.18198162503540516,96474,0,64,94.0,94.212890625,132,9,embed_pca_key,0.07306221261665129,97988
Lake,audited,noise_10pct_0p6tau_m,2,0.9984126984126984,0.998046875,0.001953125,0.13013304199557751,64414,0,31,63.0,62.904296875,97,0,embed_pca_key,0.07122943671684018,65928
Lake,audited,noise_50pct_1p4tau_m,2,0.8467012726984854,0.8154296875,0.1845703125,0.1316949169849977,64414,0,40,63.0,62.904296875,95,32,embed_pca_key,0.07122927886506782,65928
Lake,audited,legacy_noise_50pct_1p4degrees,2,0.8376687993306097,0.8056640625,0.1943359375,0.13519208296202123,65544,0,40,64.0,64.0078125,91,37,embed_pca_key,0.03753942309756641,67058
Lake,audited,compound_metric,2,0.8578295392551414,0.82421875,0.17578125,0.08467666700016707,36463,0,17,35.0,35.6083984375,59,57,embed_pca_key,0.07872729101959933,37526
Lake,audited,vertex_delete_30pct,3,0.9825685872915783,0.978515625,0.021484375,0.10279920801986009,45522,0,24,44.0,44.455078125,68,4,embed_pca_key,0.07562004738881314,47036
Lake,audited,vertex_delete_50pct,3,0.9257607919033386,0.908203125,0.091796875,0.08230541698867455,33039,0,16,32.0,32.2646484375,51,34,embed_pca_key,0.06698147017042258,34553
Lake,audited,object_delete_30pct,3,0.9992060340153568,0.9990234375,0.0009765625,0.09282366698607802,45750,0,23,44.0,44.677734375,68,0,embed_pca_key,0.11455280781501147,46816
Lake,audited,object_delete_90pct,3,0.8964807724357474,0.8701171875,0.1298828125,0.014179666992276907,6051,6,0,6.0,5.9091796875,14,99,embed_pca_key,0.5357935044132809,6200
Lake,audited,vertex_add_10pct,3,0.9992060340153568,0.9990234375,0.0009765625,0.14748649997636676,71058,0,39,69.0,69.392578125,101,1,embed_pca_key,0.07425278094141465,72572
Lake,audited,vertex_add_30pct,3,0.9880351616017047,0.9853515625,0.0146484375,0.1613624999881722,83739,0,55,81.0,81.7763671875,119,8,embed_pca_key,0.07040837450742705,85253
Lake,audited,vertex_add_50pct,3,0.9391459797686192,0.92578125,0.07421875,0.18604112503817305,96651,0,66,94.5,94.3857421875,123,20,embed_pca_key,0.07294654291824845,98165
Lake,audited,noise_10pct_0p6tau_m,3,0.9984114366459335,0.998046875,0.001953125,0.16540241602342576,64414,0,37,63.0,62.904296875,86,1,embed_pca_key,0.07122951152354019,65928
Lake,audited,noise_50pct_1p4tau_m,3,0.8350907615429053,0.8017578125,0.1982421875,0.13251124997623265,64414,0,37,63.0,62.904296875,87,36,embed_pca_key,0.07122966459768841,65928
Lake,audited,legacy_noise_50pct_1p4degrees,3,0.835109831263592,0.8056640625,0.1943359375,0.1345542500494048,65549,0,39,64.0,64.0126953125,93,37,embed_pca_key,0.013118959906357315,67063
Lake,audited,compound_metric,3,0.8616041779834998,0.83203125,0.16796875,0.0926619169767946,36762,0,19,36.0,35.900390625,57,38,embed_pca_key,0.10927316688896505,37871
Lake,audited,vertex_delete_30pct,4,0.9840623009386205,0.98046875,0.01953125,0.10097662499174476,45529,0,21,44.5,44.4619140625,68,5,embed_pca_key,0.06811631924010192,47043
Lake,audited,vertex_delete_50pct,4,0.9202290406282426,0.9033203125,0.0966796875,0.08602529199561104,33079,0,15,32.0,32.3037109375,54,31,embed_pca_key,0.061896577672193406,34593
Lake,audited,object_delete_30pct,4,0.9992060340153568,0.9990234375,0.0009765625,0.10803566698450595,47981,0,25,47.0,46.8564453125,72,0,embed_pca_key,0.11909641429852927,49062
Lake,audited,object_delete_90pct,4,0.8978386966895578,0.873046875,0.126953125,0.014201749989297241,6265,1,0,6.0,6.1181640625,16,89,embed_pca_key,0.30989175781954964,6419
Lake,audited,vertex_add_10pct,4,0.9992060340153568,0.9990234375,0.0009765625,0.14479945797938854,70883,0,42,69.0,69.2216796875,101,1,embed_pca_key,0.06722778205492592,72397
Lake,audited,vertex_add_30pct,4,0.9848376368068771,0.9814453125,0.0185546875,0.1949661659891717,83756,0,55,82.0,81.79296875,115,6,embed_pca_key,0.0707703237894934,85270
Lake,audited,vertex_add_50pct,4,0.9424301582476036,0.9296875,0.0703125,0.18125783401774243,96607,0,68,94.0,94.3427734375,130,13,embed_pca_key,0.07113588489019156,98121
Lake,audited,noise_10pct_0p6tau_m,4,0.9992060340153568,0.9990234375,0.0009765625,0.13488779100589454,64414,0,38,62.0,62.904296875,94,0,embed_pca_key,0.07122944773994769,65928
Lake,audited,noise_50pct_1p4tau_m,4,0.8365202874142103,0.8017578125,0.1982421875,0.1302981250337325,64414,0,39,62.5,62.904296875,96,49,embed_pca_key,0.07122924742535451,65928
Lake,audited,legacy_noise_50pct_1p4degrees,4,0.8348692877545961,0.80078125,0.19921875,0.14027650002390146,65549,0,42,64.0,64.0126953125,86,34,embed_pca_key,0.004777734314610939,67063
Lake,audited,compound_metric,4,0.8401972955236047,0.806640625,0.193359375,0.07365249999566004,30990,0,13,30.0,30.263671875,52,57,embed_pca_key,0.30049127341980053,31998
Lake,audited,vertex_delete_30pct,5,0.9832963565306553,0.9794921875,0.0205078125,0.09980954101774842,45539,0,24,44.0,44.4716796875,69,7,embed_pca_key,0.07199088007095569,47053
Lake,audited,vertex_delete_50pct,5,0.9147022158908414,0.89453125,0.10546875,0.0794880409957841,33006,0,15,32.0,32.232421875,51,29,embed_pca_key,0.06259410173053853,34520
Lake,audited,object_delete_30pct,5,0.9984126984126984,0.998046875,0.001953125,0.0878578329575248,41318,0,18,40.0,40.349609375,66,1,embed_pca_key,0.21727515003039288,42353
Lake,audited,object_delete_90pct,5,0.9033291850906445,0.880859375,0.119140625,0.014059874985832721,6077,3,0,6.0,5.9345703125,15,91,embed_pca_key,0.25270633188397124,6231
Lake,audited,vertex_add_10pct,5,1.0,1.0,0.0,0.14584712497889996,70857,0,41,69.0,69.1962890625,101,1,embed_pca_key,0.07332890824900531,72371
Lake,audited,vertex_add_30pct,5,0.9856224872998307,0.982421875,0.017578125,0.15960829198593274,83777,0,53,81.0,81.8134765625,112,7,embed_pca_key,0.07216270555110843,85291
Lake,audited,vertex_add_50pct,5,0.941286797398649,0.9287109375,0.0712890625,0.18155341601232067,96623,0,66,94.0,94.3583984375,126,19,embed_pca_key,0.07192289634685216,98137
Lake,audited,noise_10pct_0p6tau_m,5,0.9968216095175163,0.99609375,0.00390625,0.12914366601035,64414,0,37,63.0,62.904296875,94,0,embed_pca_key,0.0712295256098201,65928
Lake,audited,noise_50pct_1p4tau_m,5,0.825499573325435,0.7880859375,0.2119140625,0.13190891599515453,64414,0,40,63.0,62.904296875,96,37,embed_pca_key,0.07122974672121508,65928
Lake,audited,legacy_noise_50pct_1p4degrees,5,0.8445792497207056,0.8115234375,0.1884765625,0.13352549995761365,65541,0,44,64.0,64.0048828125,92,27,embed_pca_key,0.0056201797213756375,67055
Lake,audited,compound_metric,5,0.8549450293166371,0.826171875,0.173828125,0.08183195802848786,36298,0,18,35.0,35.447265625,56,45,embed_pca_key,0.1232039325886878,37349
Lake,audited,vertex_delete_30pct,6,0.9896403437035104,0.9873046875,0.0126953125,0.09819674998288974,45498,0,21,44.0,44.431640625,63,5,embed_pca_key,0.07081912155456849,47012
Lake,audited,vertex_delete_50pct,6,0.9108400680852976,0.892578125,0.107421875,0.0785764169995673,32925,0,16,32.0,32.1533203125,53,24,embed_pca_key,0.07322056411945427,34439
Lake,audited,object_delete_30pct,6,0.9984126984126984,0.998046875,0.001953125,0.08462966704973951,40707,0,22,40.0,39.7529296875,67,0,embed_pca_key,0.3390615157347014,41781
Lake,audited,object_delete_90pct,6,0.8786680003182582,0.8505859375,0.1494140625,0.012301959039177746,4962,17,0,5.0,4.845703125,14,85,embed_pca_key,0.4601681023143817,5107
Lake,audited,vertex_add_10pct,6,0.9984114366459335,0.998046875,0.001953125,0.14201387501088902,70836,0,40,69.0,69.17578125,99,0,embed_pca_key,0.07230116505314074,72350
Lake,audited,vertex_add_30pct,6,0.9848874509586985,0.9814453125,0.0185546875,0.1628662499715574,83768,0,53,82.0,81.8046875,113,7,embed_pca_key,0.07310625064836582,85282
Lake,audited,vertex_add_50pct,6,0.9367857306730857,0.9228515625,0.0771484375,0.1968452910077758,96551,0,66,94.0,94.2880859375,133,19,embed_pca_key,0.07025672395824177,98065
Lake,audited,noise_10pct_0p6tau_m,6,0.9968216095175163,0.99609375,0.00390625,0.13086212502093986,64414,0,34,63.0,62.904296875,93,0,embed_pca_key,0.07122943631997546,65928
Lake,audited,noise_50pct_1p4tau_m,6,0.8564085769555543,0.830078125,0.169921875,0.1323485000175424,64414,0,34,63.0,62.904296875,86,32,embed_pca_key,0.07122949718920607,65928
Lake,audited,legacy_noise_50pct_1p4degrees,6,0.8442130868253801,0.8134765625,0.1865234375,0.1326572080142796,65540,0,36,64.0,64.00390625,90,41,embed_pca_key,0.01074719811872251,67054
Lake,audited,compound_metric,6,0.8471105154291664,0.8134765625,0.1865234375,0.08392624999396503,35282,0,16,34.0,34.455078125,53,48,embed_pca_key,0.15079399759816817,36342
Lake,audited,vertex_delete_30pct,7,0.9825396825396825,0.978515625,0.021484375,0.10536308301379904,45541,0,23,45.0,44.4736328125,68,11,embed_pca_key,0.06644365773097183,47055
Lake,audited,vertex_delete_50pct,7,0.9127655837327502,0.8935546875,0.1064453125,0.08416745800059289,32992,0,14,32.0,32.21875,53,41,embed_pca_key,0.0634643527368098,34506
Lake,audited,object_delete_30pct,7,0.9992060340153568,0.9990234375,0.0009765625,0.09024579200195149,41600,0,21,40.0,40.625,72,0,embed_pca_key,0.18431212773527722,42647
Lake,audited,object_delete_90pct,7,0.9100258256021765,0.8876953125,0.1123046875,0.01388162502553314,6108,1,0,6.0,5.96484375,16,95,embed_pca_key,0.042981129331711464,6257
Lake,audited,vertex_add_10pct,7,0.9976162063830435,0.9970703125,0.0029296875,0.14376795798307285,70758,0,38,69.0,69.099609375,102,1,embed_pca_key,0.07076526649757212,72272
Lake,audited,vertex_add_30pct,7,0.9809837992475595,0.9765625,0.0234375,0.1613346670055762,83793,0,53,82.0,81.8291015625,112,6,embed_pca_key,0.06978701633038721,85307
Lake,audited,vertex_add_50pct,7,0.9310379053063819,0.916015625,0.083984375,0.18316941702505574,96513,0,64,94.0,94.2509765625,130,16,embed_pca_key,0.07564921208268574,98027
Lake,audited,noise_10pct_0p6tau_m,7,0.9984114366459335,0.998046875,0.001953125,0.13398233300540596,64414,0,33,63.0,62.904296875,93,1,embed_pca_key,0.07122948278746927,65928
Lake,audited,noise_50pct_1p4tau_m,7,0.8350907615429053,0.8017578125,0.1982421875,0.12930495798354968,64414,0,41,62.0,62.904296875,89,43,embed_pca_key,0.07122953563225584,65928
Lake,audited,legacy_noise_50pct_1p4degrees,7,0.8457291189377992,0.8125,0.1875,0.13494404102675617,65569,0,40,64.0,64.0322265625,90,35,embed_pca_key,0.0008568706576497,67083
Lake,audited,compound_metric,7,0.8501105834910033,0.818359375,0.181640625,0.07699958299053833,30740,0,14,30.0,30.01953125,48,49,embed_pca_key,0.23348202717225452,31787
Lake,audited,vertex_delete_30pct,8,0.9872661531332735,0.984375,0.015625,0.10147287498693913,45671,0,24,45.0,44.6005859375,77,4,embed_pca_key,0.06901043811279775,47185
Lake,audited,vertex_delete_50pct,8,0.9093811174545763,0.888671875,0.111328125,0.08264625002630055,33107,0,16,32.0,32.3310546875,53,37,embed_pca_key,0.07048607357178405,34621
Lake,audited,object_delete_30pct,8,0.9992060340153568,0.9990234375,0.0009765625,0.10671637498307973,48804,0,22,48.0,47.66015625,75,0,embed_pca_key,0.10909135719776755,49895
Lake,audited,object_delete_90pct,8,0.8929894762341444,0.869140625,0.130859375,0.023640749976038933,11334,0,2,11.0,11.068359375,22,76,embed_pca_key,0.414280524419812,11475
Lake,audited,vertex_add_10pct,8,0.9976162063830435,0.9970703125,0.0029296875,0.14298699999926612,70809,0,43,69.0,69.1494140625,97,0,embed_pca_key,0.07298780639371542,72323
Lake,audited,vertex_add_30pct,8,0.9848874509586985,0.9814453125,0.0185546875,0.16162895801244304,83597,0,49,82.0,81.6376953125,112,2,embed_pca_key,0.06908937944490377,85111
Lake,audited,vertex_add_50pct,8,0.9338719534266061,0.9189453125,0.0810546875,0.1810190409887582,96605,0,63,94.0,94.3408203125,130,22,embed_pca_key,0.07232028150626611,98119
Lake,audited,noise_10pct_0p6tau_m,8,0.9968216095175163,0.99609375,0.00390625,0.1399544999585487,64414,0,38,63.0,62.904296875,95,2,embed_pca_key,0.07122950608332212,65928
Lake,audited,noise_50pct_1p4tau_m,8,0.8464186658268593,0.8134765625,0.1865234375,0.13082604098599404,64414,0,38,63.0,62.904296875,87,42,embed_pca_key,0.07122933800789663,65928
Lake,audited,legacy_noise_50pct_1p4degrees,8,0.8443739441063005,0.8125,0.1875,0.13354316697223112,65529,0,39,64.0,63.9931640625,90,27,embed_pca_key,0.012131767697802928,67043
Lake,audited,compound_metric,8,0.8463566698448114,0.81640625,0.18359375,0.08263800002168864,31933,0,16,31.0,31.1845703125,49,47,embed_pca_key,0.2745998328856319,32970
Lake,audited,vertex_delete_30pct,9,0.9824890588439189,0.978515625,0.021484375,0.09966725000413135,45404,0,25,44.0,44.33984375,66,4,embed_pca_key,0.07280201071286357,46918
Lake,audited,vertex_delete_50pct,9,0.9091013152917563,0.888671875,0.111328125,0.07984579203184694,32817,0,16,32.0,32.0478515625,53,39,embed_pca_key,0.0668368410933039,34331
Lake,audited,object_delete_30pct,9,0.9992060340153568,0.9990234375,0.0009765625,0.09828404104337096,47190,0,20,46.0,46.083984375,72,1,embed_pca_key,0.13667339842791215,48266
Lake,audited,object_delete_90pct,9,0.8908555658417872,0.8642578125,0.1357421875,0.01341841695830226,5978,1,0,6.0,5.837890625,14,113,embed_pca_key,0.4064225905375271,6109
Lake,audited,vertex_add_10pct,9,0.9976174711631861,0.9970703125,0.0029296875,0.1550400829873979,70923,0,44,69.0,69.2607421875,104,1,embed_pca_key,0.07074430900064163,72437
Lake,audited,vertex_add_30pct,9,0.9880860940501621,0.9853515625,0.0146484375,0.16385291598271579,83846,0,52,81.0,81.880859375,115,7,embed_pca_key,0.07361587605899607,85360
Lake,audited,vertex_add_50pct,9,0.9346044641422356,0.9208984375,0.0791015625,0.18857362499693409,96672,0,59,95.0,94.40625,126,13,embed_pca_key,0.07253861008580607,98186
Lake,audited,noise_10pct_0p6tau_m,9,0.9976162063830435,0.9970703125,0.0029296875,0.13042683398816735,64414,0,35,63.0,62.904296875,89,1,embed_pca_key,0.07122941471925186,65928
Lake,audited,noise_50pct_1p4tau_m,9,0.873572653629689,0.8427734375,0.1572265625,0.13121145800687373,64414,0,40,63.0,62.904296875,92,35,embed_pca_key,0.07122932060305708,65928
Lake,audited,legacy_noise_50pct_1p4degrees,9,0.8479968959491618,0.818359375,0.181640625,0.13093770801788196,65541,0,36,64.0,64.0048828125,95,31,embed_pca_key,0.004097166090820287,67055
Lake,audited,compound_metric,9,0.8546805084090671,0.8232421875,0.1767578125,0.08778916602022946,38194,0,18,37.0,37.298828125,56,53,embed_pca_key,0.11559638752386471,39271
Lake,audited,vertex_delete_30pct,10,0.9912429266746571,0.9892578125,0.0107421875,0.10114333301316947,45523,0,24,44.0,44.4560546875,68,4,embed_pca_key,0.065226555117763,47037
Lake,audited,vertex_delete_50pct,10,0.9217440568642241,0.904296875,0.095703125,0.08507187501527369,32839,0,17,32.0,32.0693359375,51,33,embed_pca_key,0.05865357456847191,34353
Lake,audited,object_delete_30pct,10,0.9984114366459335,0.998046875,0.001953125,0.09474224998848513,40351,0,21,39.0,39.4052734375,62,1,embed_pca_key,0.268179588559163,41401
Lake,audited,object_delete_90pct,10,0.9085354326239478,0.88671875,0.11328125,0.014259374991524965,6921,1,0,7.0,6.7587890625,16,75,embed_pca_key,0.23771989582873906,7091
Lake,audited,vertex_add_10pct,10,0.9984114366459335,0.998046875,0.001953125,0.14182379201520234,70774,0,40,69.0,69.115234375,97,0,embed_pca_key,0.07281136704256941,72288
Lake,audited,vertex_add_30pct,10,0.9928769101909565,0.9912109375,0.0087890625,0.16039145895047113,83641,0,57,82.0,81.6806640625,124,4,embed_pca_key,0.07500310211233681,85155
Lake,audited,vertex_add_50pct,10,0.9330634829388373,0.9189453125,0.0810546875,0.18333358300151303,96623,0,70,94.0,94.3583984375,133,19,embed_pca_key,0.0767167012146146,98137
Lake,audited,noise_10pct_0p6tau_m,10,0.9984114366459335,0.998046875,0.001953125,0.13272362499265,64414,0,37,63.0,62.904296875,95,0,embed_pca_key,0.07122947143667778,65928
Lake,audited,noise_50pct_1p4tau_m,10,0.8582144175740621,0.830078125,0.169921875,0.13279129203874618,64414,0,38,63.0,62.904296875,91,29,embed_pca_key,0.07122932241302816,65928
Lake,audited,legacy_noise_50pct_1p4degrees,10,0.8403151772983148,0.8115234375,0.1884765625,0.1344060420524329,65571,0,40,64.0,64.0341796875,89,43,embed_pca_key,0.017977872429500327,67085
Lake,audited,compound_metric,10,0.8696326942610252,0.8427734375,0.1572265625,0.07439908297965303,30796,0,13,30.0,30.07421875,48,48,embed_pca_key,0.2942525689745695,31821
